,metadata.epub,metadata.cover,bibliography.languages,bibliography.subjects,bibliography.title,bibliography.type,metadata.downloads,metadata.id,metadata.url,bibliography.author.name,bibliography.publication.day,bibliography.publication.month,bibliography.publication.year
823,https://www.gutenberg.org/ebooks/2891.epub3.images,https://www.gutenberg.org/cache/epub/2891/pg2891.cover.medium.jpg,en,"Country homes -- Fiction,Sisters -- Fiction,Social classes -- Fiction,Illegitimate children -- Fiction,England -- Fiction,Remarried people -- Fiction,Inheritance and succession -- Fiction,Domestic fiction",Howards End,Text,486,2891,https://www.gutenberg.org/ebooks/2891,"Forster, E. M. (Edward Morgan)",1,11,2001
824,https://www.gutenberg.org/ebooks/38280.epub3.images,https://www.gutenberg.org/cache/epub/38280/pg38280.cover.medium.jpg,en,"American essays,English essays",Modern Essays,Text,486,38280,https://www.gutenberg.org/ebooks/38280,Unknown,11,12,2011
825,https://www.gutenberg.org/ebooks/575.epub3.images,https://www.gutenberg.org/cache/epub/575/pg575.cover.medium.jpg,en,"English essays -- Early modern, 1500-1700","The Essays or Counsels, Civil and Moral",Text,486,575,https://www.gutenberg.org/ebooks/575,"Bacon, Francis",1,6,1996
826,https://www.gutenberg.org/ebooks/2048.epub3.images,https://www.gutenberg.org/cache/epub/2048/pg2048.cover.medium.jpg,en,"Hudson River Valley (N.Y. and N.J.) -- Fiction;Americans -- England -- History -- 19th century;Fantasy fiction, American;Catskill Mountains Region (N.Y.) -- Fiction;Irving, Washington, 1783-1859 -- Travel -- England;England -- Social life and customs -- 19th century",The Sketch-Book of Geoffrey Crayon,Text,485,2048,https://www.gutenberg.org/ebooks/2048,"Irving, Washington",1,8,2000
827,https://www.gutenberg.org/ebooks/1717.epub3.images,https://www.gutenberg.org/cache/epub/1717/pg1717.cover.medium.jpg,en,Social problems,What's Wrong with the World,Text,484,1717,https://www.gutenberg.org/ebooks/1717,"Chesterton, G. K. (Gilbert Keith)",1,4,1999
828,https://www.gutenberg.org/ebooks/22400.epub3.images,https://www.gutenberg.org/cache/epub/22400/pg22400.cover.medium.jpg,en,"Persecution,Martyrs,Church history","Fox's Book of Martyrs: Or A History of the Lives, Sufferings, and Triumphant; Deaths of the Primitive Protestant Martyrs",Text,484,22400,https://www.gutenberg.org/ebooks/22400,"Foxe, John",25,8,2007
829,https://www.gutenberg.org/ebooks/27761.epub3.images,https://www.gutenberg.org/cache/epub/27761/pg27761.cover.medium.jpg,en,"Hamlet (Legendary character) -- Drama,Tragedies,Murder victims' families -- Drama,Princes -- Drama,Denmark -- Drama,Fathers -- Death -- Drama,Revenge -- Drama,Kings and rulers -- Succession -- Drama","Hamlet, Prince of Denmark",Text,484,27761,https://www.gutenberg.org/ebooks/27761,"Shakespeare, William",10,1,2009
830,https://www.gutenberg.org/ebooks/10662.epub3.images,https://www.gutenberg.org/cache/epub/10662/pg10662.cover.medium.jpg,en,Science fiction,The Night Land,Text,483,10662,https://www.gutenberg.org/ebooks/10662,"Hodgson, William Hope",9,1,2004
831,https://www.gutenberg.org/ebooks/1289.epub3.images,https://www.gutenberg.org/cache/epub/1289/pg1289.cover.medium.jpg,en,"Ghost stories,English fiction",Three Ghost Stories,Text,483,1289,https://www.gutenberg.org/ebooks/1289,"Dickens, Charles",9,3,2013
832,https://www.gutenberg.org/ebooks/30255.epub3.images,https://www.gutenberg.org/cache/epub/30255/pg30255.cover.medium.jpg,en,"Science fiction,Short stories,Time travel -- Fiction",The Skull,Text,483,30255,https://www.gutenberg.org/ebooks/30255,"Dick, Philip K.",14,10,2009
833,https://www.gutenberg.org/ebooks/51334.epub3.images,https://www.gutenberg.org/cache/epub/51334/pg51334.cover.medium.jpg,en,,The Story of Elizabeth Canning Considered,Text,483,51334,https://www.gutenberg.org/ebooks/51334,"Hill, John A. (John Alexander)",29,2,2016
834,https://www.gutenberg.org/ebooks/144.epub3.images,https://www.gutenberg.org/cache/epub/144/pg144.cover.medium.jpg,en,"Ocean travel -- Fiction,Women travelers -- Fiction,Bildungsromans,Love stories,Young women -- Fiction,British -- South America -- Fiction",The Voyage Out,Text,482,144,https://www.gutenberg.org/ebooks/144,"Woolf, Virginia",12,1,2006
835,https://www.gutenberg.org/ebooks/1666.epub3.images,https://www.gutenberg.org/cache/epub/1666/pg1666.cover.medium.jpg,en,"Classical literature,Metamorphosis -- Fiction",The Golden Asse,Text,482,1666,https://www.gutenberg.org/ebooks/1666,Apuleius,21,2,2006
836,https://www.gutenberg.org/ebooks/35977.epub3.images,https://www.gutenberg.org/cache/epub/35977/pg35977.cover.medium.jpg,en,"Abelard, Peter, 1079-1142 -- Correspondence;Love-letters;Authors, Latin (Medieval and modern) -- France -- Correspondence;Héloïse, approximately 1095-1163 or 1164 -- Correspondence","Letters of Abelard and Heloise: To which is prefix'd a particular account of their lives, amours, and misfortunes",Text,482,35977,https://www.gutenberg.org/ebooks/35977,Heloise,27,4,2011
837,https://www.gutenberg.org/ebooks/39863.epub3.images,https://www.gutenberg.org/cache/epub/39863/pg39863.cover.medium.jpg,en,Montessori method of education,The Montessori Method: Scientific Pedagogy as Applied to Child Education in 'The Children's Houses' with Additions and Revisions by the Author,Text,482,39863,https://www.gutenberg.org/ebooks/39863,"Montessori, Maria",31,5,2012
838,https://www.gutenberg.org/ebooks/51389.epub3.images,https://www.gutenberg.org/cache/epub/51389/pg51389.cover.medium.jpg,de,,"The German Classics from the Fourth to the Nineteenth Century, Vol. 1 (of 2)",Text,482,51389,https://www.gutenberg.org/ebooks/51389,"Muller, F. Max (Friedrich Max)",7,3,2016
839,https://www.gutenberg.org/ebooks/1245.epub3.images,https://www.gutenberg.org/cache/epub/1245/pg1245.cover.medium.jpg,en,"Biographers -- Fiction,Triangles (Interpersonal relations) -- Fiction,Poets -- Family relationships -- Fiction,London (England) -- Fiction,Mothers and daughters -- Fiction,Domestic fiction,Young women -- Fiction,Love stories",Night and Day,Text,481,1245,https://www.gutenberg.org/ebooks/1245,"Woolf, Virginia",1,3,1998
840,https://www.gutenberg.org/ebooks/25344.epub3.images,https://www.gutenberg.org/cache/epub/25344/pg25344.cover.medium.jpg,en,"Boston (Mass.) -- History -- Colonial period, ca. 1600-1775 -- Fiction;Revenge -- Fiction;Psychological fiction;Triangles (Interpersonal relations) -- Fiction;Women immigrants -- Fiction;Illegitimate children -- Fiction;Historical fiction;Married women -- Fiction;Clergy -- Fiction;Puritans -- Fiction;Adultery -- Fiction",The Scarlet Letter,Text,481,25344,https://www.gutenberg.org/ebooks/25344,"Hawthorne, Nathaniel",5,5,2008
841,https://www.gutenberg.org/ebooks/1685.epub3.images,https://www.gutenberg.org/cache/epub/1685/pg1685.cover.medium.jpg,en,"Detective and mystery stories;Rouletabille, Joseph (Fictitious character) -- Fiction;Reporters and reporting -- Fiction",The Mystery of the Yellow Room,Text,480,1685,https://www.gutenberg.org/ebooks/1685,"Leroux, Gaston",1,3,1999
842,https://www.gutenberg.org/ebooks/10657.epub3.images,https://www.gutenberg.org/cache/epub/10657/pg10657.cover.medium.jpg,en,"Rome -- History -- Civil War, 49-48 B.C.;Gaul -- History -- Gallic Wars, 58-51 B.C.","""De Bello Gallico"" and Other Commentaries",Text,478,10657,https://www.gutenberg.org/ebooks/10657,"Caesar, Julius",9,1,2004
843,https://www.gutenberg.org/ebooks/34081.epub3.images,https://www.gutenberg.org/cache/epub/34081/pg34081.cover.medium.jpg,en,"Mythology, Celtic;Celts -- Religion",Myths & Legends of the Celtic Race,Text,478,34081,https://www.gutenberg.org/ebooks/34081,"Rolleston, T. W. (Thomas William)",16,10,2010
844,https://www.gutenberg.org/ebooks/35830.epub3.images,https://www.gutenberg.org/cache/epub/35830/pg35830.cover.medium.jpg,en,"Political science -- Handbooks, manuals, etc.;World politics -- Handbooks, manuals, etc.;Political statistics -- Handbooks, manuals, etc.;Geography -- Handbooks, manuals, etc.",The 2010 CIA World Factbook,Text,478,35830,https://www.gutenberg.org/ebooks/35830,United States. Central Intelligence Agency,11,4,2011
845,https://www.gutenberg.org/ebooks/3735.epub3.images,https://www.gutenberg.org/cache/epub/3735/pg3735.cover.medium.jpg,en,"Russia -- Social life and customs -- Drama,Russian drama -- Translations into English,Comedies",The Inspector-General,Text,478,3735,https://www.gutenberg.org/ebooks/3735,"Gogol, Nikolai Vasilevich",1,2,2003
846,https://www.gutenberg.org/ebooks/51393.epub3.images,https://www.gutenberg.org/cache/epub/51393/pg51393.cover.medium.jpg,en,,"Toadstools, mushrooms, fungi, edible and poisonous; one thousand American fungi",Text,478,51393,https://www.gutenberg.org/ebooks/51393,"Macadam, Robert K.",8,3,2016
847,https://www.gutenberg.org/ebooks/1429.epub3.images,https://www.gutenberg.org/cache/epub/1429/pg1429.cover.medium.jpg,en,"Short stories, New Zealand;New Zealand -- Social life and customs -- Fiction","The Garden Party, and Other Stories",Text,477,1429,https://www.gutenberg.org/ebooks/1429,"Mansfield, Katherine",1,1,1998
848,https://www.gutenberg.org/ebooks/30123.epub3.images,https://www.gutenberg.org/cache/epub/30123/pg30123.cover.medium.jpg,en,"Life on other planets -- Fiction;Voyages, Imaginary -- Fiction;Interplanetary voyages -- Fiction;Short stories;Science fiction",Micromegas,Text,477,30123,https://www.gutenberg.org/ebooks/30123,Voltaire,28,9,2009
849,https://www.gutenberg.org/ebooks/9980.epub3.images,https://www.gutenberg.org/cache/epub/9980/pg9980.cover.medium.jpg,es,"Authors -- Fiction,Andalusia (Spain) -- Social life and customs -- Fiction,Donkeys -- Fiction",Platero y yo,Text,476,9980,https://www.gutenberg.org/ebooks/9980,"Jimenez, Juan Ramon",1,2,2006
850,https://www.gutenberg.org/ebooks/3330.epub3.images,https://www.gutenberg.org/cache/epub/3330/pg3330.cover.medium.jpg,en,"Ethics -- China;Philosophy, Chinese",The Analects of Confucius (from the Chinese Classics),Text,475,3330,https://www.gutenberg.org/ebooks/3330,Confucius,1,7,2002
851,https://www.gutenberg.org/ebooks/7439.epub3.images,https://www.gutenberg.org/cache/epub/7439/pg7439.cover.medium.jpg,en,"Folklore -- England,Fairy tales -- England",English Fairy Tales,Text,475,7439,https://www.gutenberg.org/ebooks/7439,Unknown,1,2,2005
852,https://www.gutenberg.org/ebooks/432.epub3.images,https://www.gutenberg.org/cache/epub/432/pg432.cover.medium.jpg,en,"Paris (France) -- Fiction,Man-woman relationships -- Fiction,Americans -- France -- Fiction,Psychological fiction,Young men -- Fiction",The Ambassadors,Text,474,432,https://www.gutenberg.org/ebooks/432,"James, Henry",1,2,1996
853,https://www.gutenberg.org/ebooks/51461.epub3.images,https://www.gutenberg.org/cache/epub/51461/pg51461.cover.medium.jpg,en,,A Pail of Air,Text,473,51461,https://www.gutenberg.org/ebooks/51461,"Leiber, Fritz",15,3,2016
854,https://www.gutenberg.org/ebooks/9603.epub3.images,https://www.gutenberg.org/cache/epub/9603/pg9603.cover.medium.jpg,en,"Autobiographical fiction;China -- History -- Qing dynasty, 1644-1912 -- Fiction;Domestic fiction;Cao, Xueqin, approximately 1717-1763 -- Fiction;Jia, Baoyu (Fictitious character) -- Fiction","Hung Lou Meng, or, the Dream of the Red Chamber, a Chinese Novel, Book I",Text,473,9603,https://www.gutenberg.org/ebooks/9603,"Cao, Xueqin",1,1,2006
855,https://www.gutenberg.org/ebooks/1872.epub3.images,https://www.gutenberg.org/cache/epub/1872/pg1872.cover.medium.jpg,en,"England -- Fiction,Detective and mystery stories",The Red House Mystery,Text,472,1872,https://www.gutenberg.org/ebooks/1872,"Milne, A. A. (Alan Alexander)",1,8,1999
856,https://www.gutenberg.org/ebooks/564.epub3.images,https://www.gutenberg.org/cache/epub/564/pg564.cover.medium.jpg,en,"Psychological fiction,Triangles (Interpersonal relations) -- Fiction,Missing persons -- Fiction,England -- Fiction,Mystery fiction,Choral conductors -- Fiction,Cathedrals -- Fiction,Separation (Psychology) -- Fiction",The Mystery of Edwin Drood,Text,472,564,https://www.gutenberg.org/ebooks/564,"Dickens, Charles",25,12,2010
857,https://www.gutenberg.org/ebooks/6626.epub3.images,https://www.gutenberg.org/cache/epub/6626/pg6626.cover.medium.jpg,en,"Murder -- Fiction,Guilt -- Fiction,Adultery -- Fiction",Theresa Raquin,Text,471,6626,https://www.gutenberg.org/ebooks/6626,"Zola, Emile",22,4,2006
858,https://www.gutenberg.org/ebooks/95.epub3.images,https://www.gutenberg.org/cache/epub/95/pg95.cover.medium.jpg,en,"British -- Foreign countries -- Fiction,Impostors and imposture -- Fiction,Adventure stories",The Prisoner of Zenda,Text,471,95,https://www.gutenberg.org/ebooks/95,"Hope, Anthony",10,1,2006
859,https://www.gutenberg.org/ebooks/16769.epub3.images,https://www.gutenberg.org/cache/epub/16769/pg16769.cover.medium.jpg,en,"Christianity -- Essence, genius, nature;Apologetics;Chesterton, G. K. (Gilbert Keith), 1874-1936",Orthodoxy,Text,470,16769,https://www.gutenberg.org/ebooks/16769,"Chesterton, G. K. (Gilbert Keith)",28,9,2005
860,https://www.gutenberg.org/ebooks/11703.epub3.images,https://www.gutenberg.org/cache/epub/11703/pg11703.cover.medium.jpg,en,"Family life -- Fiction,Survival -- Fiction,Islands -- Fiction",The Swiss Family Robinson; or Adventures in a Desert Island,Text,469,11703,https://www.gutenberg.org/ebooks/11703,"Wyss, Johann David",24,3,2004
861,https://www.gutenberg.org/ebooks/15665.epub3.images,https://www.gutenberg.org/cache/epub/15665/pg15665.cover.medium.jpg,en,Latin language -- Grammar,New Latin Grammar,Text,469,15665,https://www.gutenberg.org/ebooks/15665,"Bennett, Charles E. (Charles Edwin)",20,4,2005
862,https://www.gutenberg.org/ebooks/17157.epub3.images,https://www.gutenberg.org/cache/epub/17157/pg17157.cover.medium.jpg,en,"Fantasy fiction;Satire;Voyages, Imaginary -- Early works to 1800;Travelers -- Fiction;Gulliver, Lemuel (Fictitious character) -- Fiction",Gulliver's Travels into Several Remote Regions of the World,Text,469,17157,https://www.gutenberg.org/ebooks/17157,"Swift, Jonathan",26,11,2005
863,https://www.gutenberg.org/ebooks/12956.epub3.images,https://www.gutenberg.org/cache/epub/12956/pg12956.cover.medium.jpg,en,"Hindu philosophy,India -- Religion","A History of Indian Philosophy, Volume 1",Text,468,12956,https://www.gutenberg.org/ebooks/12956,"Dasgupta, Surendranath",20,7,2004
864,https://www.gutenberg.org/ebooks/2788.epub3.images,https://www.gutenberg.org/cache/epub/2788/pg2788.cover.medium.jpg,en,"New England -- History -- 19th century -- Fiction,Family life -- New England -- Fiction,Boarding schools -- Fiction,Schools -- Fiction",Little Men,Text,468,2788,https://www.gutenberg.org/ebooks/2788,"Alcott, Louisa May",1,1,2001
865,https://www.gutenberg.org/ebooks/9296.epub3.images,https://www.gutenberg.org/cache/epub/9296/pg9296.cover.medium.jpg,en,"Psychological fiction,Epistolary fiction,England -- Fiction,Young women -- Crimes against -- Fiction,Conflict of generations -- Fiction,Rape victims -- Fiction,Kidnapping victims -- Fiction",Clarissa Harlowe; or the history of a young lady — Volume 1,Text,468,9296,https://www.gutenberg.org/ebooks/9296,"Richardson, Samuel",1,11,2005
866,https://www.gutenberg.org/ebooks/15237.epub3.images,https://www.gutenberg.org/cache/epub/15237/pg15237.cover.medium.jpg,en,"Vegetarianism,Food -- Analysis,Diet",The Chemistry of Food and Nutrition,Text,467,15237,https://www.gutenberg.org/ebooks/15237,"Duncan, A. W.",2,3,2005
867,https://www.gutenberg.org/ebooks/4368.epub3.images,https://www.gutenberg.org/cache/epub/4368/pg4368.cover.medium.jpg,en,"Short stories, American;Fiction",Flappers and Philosophers,Text,467,4368,https://www.gutenberg.org/ebooks/4368,"Fitzgerald, F. Scott (Francis Scott)",1,8,2003
868,https://www.gutenberg.org/ebooks/51313.epub3.images,https://www.gutenberg.org/cache/epub/51313/pg51313.cover.medium.jpg,fr,,La chanson des vieux époux,Text,467,51313,https://www.gutenberg.org/ebooks/51313,"Loti, Pierre",27,2,2016
869,https://www.gutenberg.org/ebooks/1642.epub3.images,https://www.gutenberg.org/cache/epub/1642/pg1642.cover.medium.jpg,en,"Classical literature;Philosophy, Ancient;Socrates, 470 BC-399 BC;Piety -- Early works to 1800",Euthyphro,Text,466,1642,https://www.gutenberg.org/ebooks/1642,Plato,1,2,1999
870,https://www.gutenberg.org/ebooks/348.epub3.images,https://www.gutenberg.org/cache/epub/348/pg348.cover.medium.jpg,en,"Epic poetry, Greek -- Translations into English;Hymns, Greek (Classical) -- Translations into English;Gods, Greek -- Poetry;Epic poetry, Greek;Hesiod -- Translations into English","Hesiod, the Homeric Hymns, and Homerica",Text,466,348,https://www.gutenberg.org/ebooks/348,Hesiod,5,7,2008
871,https://www.gutenberg.org/ebooks/51257.epub3.images,https://www.gutenberg.org/cache/epub/51257/pg51257.cover.medium.jpg,en,,The Furious Rose,Text,466,51257,https://www.gutenberg.org/ebooks/51257,"Evans, Dean",21,2,2016
